"time_value","geo_value_fullname","fips","value"
2019-10-12,"Georgia","13",0
2019-10-12,"Hawaii","15",0
2019-10-12,"Idaho","16",0
2019-10-12,"Illinois","17",0
2019-10-12,"Indiana","18",0
2019-10-12,"Iowa","19",0
2019-10-12,"Kansas","20",0
2019-10-12,"Kentucky","21",0
2019-10-12,"Louisiana","22",0
2019-10-12,"Maine","23",0
2019-10-12,"Maryland","24",0
2019-10-12,"Massachusetts","25",0
2019-10-12,"Michigan","26",0
2019-10-12,"Minnesota","27",0
2019-10-12,"Mississippi","28",0
2019-10-12,"Missouri","29",0
2019-10-12,"Montana","30",0
2019-10-12,"Nebraska","31",0
2019-10-12,"Nevada","32",0
2019-10-12,"New Hampshire","33",0
2019-10-12,"New Jersey","34",0
2019-10-12,"New Mexico","35",0
2019-10-12,"North Carolina","37",0
2019-10-12,"North Dakota","38",0
2019-10-12,"Ohio","39",0
2019-10-12,"Oklahoma","40",0
2019-10-12,"Oregon","41",0
2019-10-12,"Pennsylvania","42",0
2019-10-12,"Rhode Island","44",0
2019-10-12,"South Carolina","45",0
2019-10-12,"South Dakota","46",0
2019-10-12,"Tennessee","47",0
2019-10-12,"Texas","48",0
2019-10-12,"Utah","49",0
2019-10-12,"Vermont","50",0
2019-10-12,"Virginia","51",0
2019-10-12,"Washington","53",0
2019-10-12,"West Virginia","54",0
2019-10-12,"Wisconsin","55",0
2019-10-12,"Wyoming","56",0
2019-10-12,"New York","36",0
2019-10-12,"US","US",0
2019-10-19,"Alabama","01",0
2019-10-19,"Alaska","02",0
2019-10-19,"Arizona","04",0
2019-10-19,"Arkansas","05",0
2019-10-19,"California","06",0
2019-10-19,"Colorado","08",0
2019-10-19,"Connecticut","09",0
2019-10-19,"Delaware","10",0
2019-10-19,"District of Columbia","11",0
2019-10-19,"Florida","12",0
2019-10-19,"Georgia","13",0
2019-10-19,"Hawaii","15",0
2019-10-19,"Idaho","16",0
2019-10-19,"Illinois","17",0
2019-10-19,"Indiana","18",0
2019-10-19,"Iowa","19",0
2019-10-19,"Kansas","20",0
2019-10-19,"Kentucky","21",0
2019-10-19,"Louisiana","22",0
2019-10-19,"Maine","23",0
2019-10-19,"Maryland","24",0
2019-10-19,"Massachusetts","25",0
2019-10-19,"Michigan","26",0
2019-10-19,"Minnesota","27",0
2019-10-19,"Mississippi","28",0
2019-10-19,"Missouri","29",0
2019-10-19,"Montana","30",0
2019-10-19,"Nebraska","31",0
2019-10-19,"Nevada","32",0
2019-10-19,"New Hampshire","33",0
2019-10-19,"New Jersey","34",0
2019-10-19,"New Mexico","35",0
2019-10-19,"North Carolina","37",0
2019-10-19,"North Dakota","38",0
2019-10-19,"Ohio","39",0
2019-10-19,"Oklahoma","40",0
2019-10-19,"Oregon","41",0
2019-10-19,"Pennsylvania","42",0
2019-10-19,"Rhode Island","44",0
2019-10-19,"South Carolina","45",0
2019-10-19,"South Dakota","46",0
2019-10-19,"Tennessee","47",0
2019-10-19,"Texas","48",0
2019-10-19,"Utah","49",0
2019-10-19,"Vermont","50",0
2019-10-19,"Virginia","51",0
2019-10-19,"Washington","53",0
2019-10-19,"West Virginia","54",0
2019-10-19,"Wisconsin","55",0
2019-10-19,"Wyoming","56",0
2019-10-19,"New York","36",0
2019-10-19,"US","US",0
2019-10-26,"Alabama","01",0
2019-10-26,"Alaska","02",0
2019-10-26,"Arizona","04",0
2019-10-26,"Arkansas","05",0
2019-10-26,"California","06",0
2019-10-26,"Colorado","08",0
2019-10-26,"Connecticut","09",0
2019-10-26,"Delaware","10",0
2019-10-26,"District of Columbia","11",0
2019-10-26,"Florida","12",0
2019-10-26,"Georgia","13",0
2019-10-26,"Hawaii","15",0
2019-10-26,"Idaho","16",0
2019-10-26,"Illinois","17",0
2019-10-26,"Indiana","18",0
2019-10-26,"Iowa","19",0
2019-10-26,"Kansas","20",0
2019-10-26,"Kentucky","21",0
2019-10-26,"Louisiana","22",0
2019-10-26,"Maine","23",0
2019-10-26,"Maryland","24",0
2019-10-26,"Massachusetts","25",0
2019-10-26,"Michigan","26",0
2019-10-26,"Minnesota","27",0
2019-10-26,"Mississippi","28",0
2019-10-26,"Missouri","29",0
2019-10-26,"Montana","30",0
2019-10-26,"Nebraska","31",0
2019-10-26,"Nevada","32",0
2019-10-26,"New Hampshire","33",0
2019-10-26,"New Jersey","34",0
2019-10-26,"New Mexico","35",0
2019-10-26,"North Carolina","37",0
2019-10-26,"North Dakota","38",0
2019-10-26,"Ohio","39",0
2019-10-26,"Oklahoma","40",0
2019-10-26,"Oregon","41",0
2019-10-26,"Pennsylvania","42",0
2019-10-26,"Rhode Island","44",0
2019-10-26,"South Carolina","45",0
2019-10-26,"South Dakota","46",0
2019-10-26,"Tennessee","47",0
2019-10-26,"Texas","48",0
2019-10-26,"Utah","49",0
2019-10-26,"Vermont","50",0
2019-10-26,"Virginia","51",0
2019-10-26,"Washington","53",0
2019-10-26,"West Virginia","54",0
2019-10-26,"Wisconsin","55",0
2019-10-26,"Wyoming","56",0
2019-10-26,"New York","36",0
2019-10-26,"US","US",0
2019-11-02,"Alabama","01",0
2019-11-02,"Alaska","02",0
2019-11-02,"Arizona","04",0
2019-11-02,"Arkansas","05",0
2019-11-02,"California","06",0
2019-11-02,"Colorado","08",0
2019-11-02,"Connecticut","09",0
2019-11-02,"Delaware","10",0
2019-11-02,"District of Columbia","11",0
2019-11-02,"Florida","12",0
2019-11-02,"Georgia","13",0
2019-11-02,"Hawaii","15",0
2019-11-02,"Idaho","16",0
2019-11-02,"Illinois","17",0
2019-11-02,"Indiana","18",0
2019-11-02,"Iowa","19",0
2019-11-02,"Kansas","20",0
2019-11-02,"Kentucky","21",0
2019-11-02,"Louisiana","22",0
2019-11-02,"Maine","23",0
2019-11-02,"Maryland","24",0
2019-11-02,"Massachusetts","25",0
2019-11-02,"Michigan","26",0
2019-11-02,"Minnesota","27",0
2019-11-02,"Mississippi","28",0
2019-11-02,"Missouri","29",0
2019-11-02,"Montana","30",0
2019-11-02,"Nebraska","31",0
2019-11-02,"Nevada","32",0
2019-11-02,"New Hampshire","33",0
2019-11-02,"New Jersey","34",0
2019-11-02,"New Mexico","35",0
2019-11-02,"North Carolina","37",0
2019-11-02,"North Dakota","38",0
2019-11-02,"Ohio","39",0
2019-11-02,"Oklahoma","40",0
2019-11-02,"Oregon","41",0
2019-11-02,"Pennsylvania","42",0
2019-11-02,"Rhode Island","44",0
2019-11-02,"South Carolina","45",0
2019-11-02,"South Dakota","46",0
2019-11-02,"Tennessee","47",0
2019-11-02,"Texas","48",0
2019-11-02,"Utah","49",0
2019-11-02,"Vermont","50",0
2019-11-02,"Virginia","51",0
2019-11-02,"Washington","53",0
2019-11-02,"West Virginia","54",0
2019-11-02,"Wisconsin","55",0
2019-11-02,"Wyoming","56",0
2019-11-02,"New York","36",0
2019-11-02,"US","US",0
2019-11-09,"Alabama","01",0
2019-11-09,"Alaska","02",0
2019-11-09,"Arizona","04",0
2019-11-09,"Arkansas","05",0
2019-11-09,"California","06",0
2019-11-09,"Colorado","08",0
2019-11-09,"Connecticut","09",0
2019-11-09,"Delaware","10",0
2019-11-09,"District of Columbia","11",0
2019-11-09,"Florida","12",0
2019-11-09,"Georgia","13",0
2019-11-09,"Hawaii","15",0
2019-11-09,"Idaho","16",0
2019-11-09,"Illinois","17",0
2019-11-09,"Indiana","18",0
2019-11-09,"Iowa","19",0
2019-11-09,"Kansas","20",0
2019-11-09,"Kentucky","21",0
2019-11-09,"Louisiana","22",0
2019-11-09,"Maine","23",0
2019-11-09,"Maryland","24",0
2019-11-09,"Massachusetts","25",0
2019-11-09,"Michigan","26",0
2019-11-09,"Minnesota","27",0
2019-11-09,"Mississippi","28",0
2019-11-09,"Missouri","29",0
2019-11-09,"Montana","30",0
2019-11-09,"Nebraska","31",0
2019-11-09,"Nevada","32",0
2019-11-09,"New Hampshire","33",0
2019-11-09,"New Jersey","34",0
2019-11-09,"New Mexico","35",0
2019-11-09,"North Carolina","37",0
2019-11-09,"North Dakota","38",0
2019-11-09,"Ohio","39",0
2019-11-09,"Oklahoma","40",0
2019-11-09,"Oregon","41",0
2019-11-09,"Pennsylvania","42",0
2019-11-09,"Rhode Island","44",0
2019-11-09,"South Carolina","45",0
2019-11-09,"South Dakota","46",0
2019-11-09,"Tennessee","47",0
2019-11-09,"Texas","48",0
2019-11-09,"Utah","49",0
2019-11-09,"Vermont","50",0
2019-11-09,"Virginia","51",0
2019-11-09,"Washington","53",0
2019-11-09,"West Virginia","54",0
2019-11-09,"Wisconsin","55",0
2019-11-09,"Wyoming","56",0
2019-11-09,"New York","36",0
2019-11-09,"US","US",0
2019-11-16,"Alabama","01",0
2019-11-16,"Alaska","02",0
2019-11-16,"Arizona","04",0
2019-11-16,"Arkansas","05",0
2019-11-16,"California","06",0
2019-11-16,"Colorado","08",0
2019-11-16,"Connecticut","09",0
2019-11-16,"Delaware","10",0
2019-11-16,"District of Columbia","11",0
2019-11-16,"Florida","12",0
2019-11-16,"Georgia","13",0
2019-11-16,"Hawaii","15",0
2019-11-16,"Idaho","16",0
2019-11-16,"Illinois","17",0
2019-11-16,"Indiana","18",0
2019-11-16,"Iowa","19",0
2019-11-16,"Kansas","20",0
2019-11-16,"Kentucky","21",0
2019-11-16,"Louisiana","22",0
2019-11-16,"Maine","23",0
2019-11-16,"Maryland","24",0
2019-11-16,"Massachusetts","25",0
2019-11-16,"Michigan","26",0
2019-11-16,"Minnesota","27",0
2019-11-16,"Mississippi","28",0
2019-11-16,"Missouri","29",0
2019-11-16,"Montana","30",0
2019-11-16,"Nebraska","31",0
2019-11-16,"Nevada","32",0
2019-11-16,"New Hampshire","33",0
2019-11-16,"New Jersey","34",0
2019-11-16,"New Mexico","35",0
2019-11-16,"North Carolina","37",0
2019-11-16,"North Dakota","38",0
2019-11-16,"Ohio","39",0
2019-11-16,"Oklahoma","40",0
2019-11-16,"Oregon","41",0
2019-11-16,"Pennsylvania","42",0
2019-11-16,"Rhode Island","44",0
2019-11-16,"South Carolina","45",0
2019-11-16,"South Dakota","46",0
2019-11-16,"Tennessee","47",0
2019-11-16,"Texas","48",0
2019-11-16,"Utah","49",0
2019-11-16,"Vermont","50",0
2019-11-16,"Virginia","51",0
2019-11-16,"Washington","53",0
2019-11-16,"West Virginia","54",0
2019-11-16,"Wisconsin","55",0
2019-11-16,"Wyoming","56",0
2019-11-16,"New York","36",0
2019-11-16,"US","US",0
2019-11-23,"Alabama","01",0
2019-11-23,"Alaska","02",0
2019-11-23,"Arizona","04",0
2019-11-23,"Arkansas","05",0
2019-11-23,"California","06",0
2019-11-23,"Colorado","08",0
2019-11-23,"Connecticut","09",0
2019-11-23,"Delaware","10",0
2019-11-23,"District of Columbia","11",0
2019-11-23,"Florida","12",0
2019-11-23,"Georgia","13",0
2019-11-23,"Hawaii","15",0
2019-11-23,"Idaho","16",0
2019-11-23,"Illinois","17",0
2019-11-23,"Indiana","18",0
2019-11-23,"Iowa","19",0
2019-11-23,"Kansas","20",0
2019-11-23,"Kentucky","21",0
2019-11-23,"Louisiana","22",0
2019-11-23,"Maine","23",0
2019-11-23,"Maryland","24",0
2019-11-23,"Massachusetts","25",0
2019-11-23,"Michigan","26",0
2019-11-23,"Minnesota","27",0
2019-11-23,"Mississippi","28",0
2019-11-23,"Missouri","29",0
2019-11-23,"Montana","30",0
2019-11-23,"Nebraska","31",0
2019-11-23,"Nevada","32",0
2019-11-23,"New Hampshire","33",0
2019-11-23,"New Jersey","34",0
2019-11-23,"New Mexico","35",0
2019-11-23,"North Carolina","37",0
2019-11-23,"North Dakota","38",0
2019-11-23,"Ohio","39",0
2019-11-23,"Oklahoma","40",0
2019-11-23,"Oregon","41",0
2019-11-23,"Pennsylvania","42",0
2019-11-23,"Rhode Island","44",0
2019-11-23,"South Carolina","45",0
2019-11-23,"South Dakota","46",0
2019-11-23,"Tennessee","47",0
2019-11-23,"Texas","48",0
2019-11-23,"Utah","49",0
2019-11-23,"Vermont","50",0
2019-11-23,"Virginia","51",0
2019-11-23,"Washington","53",0
2019-11-23,"West Virginia","54",0
2019-11-23,"Wisconsin","55",0
2019-11-23,"Wyoming","56",0
2019-11-23,"New York","36",0
2019-11-23,"US","US",0
2019-11-30,"Alabama","01",0
2019-11-30,"Alaska","02",0
2019-11-30,"Arizona","04",0
2019-11-30,"Arkansas","05",0
2019-11-30,"California","06",0
2019-11-30,"Colorado","08",0
2019-11-30,"Connecticut","09",0
2019-11-30,"Delaware","10",0
2019-11-30,"District of Columbia","11",0
2019-11-30,"Florida","12",0
2019-11-30,"Georgia","13",0
2019-11-30,"Hawaii","15",0
2019-11-30,"Idaho","16",0
2019-11-30,"Illinois","17",0
2019-11-30,"Indiana","18",0
2019-11-30,"Iowa","19",0
2019-11-30,"Kansas","20",0
2019-11-30,"Kentucky","21",0
2019-11-30,"Louisiana","22",0
2019-11-30,"Maine","23",0
2019-11-30,"Maryland","24",0
2019-11-30,"Massachusetts","25",0
2019-11-30,"Michigan","26",0
2019-11-30,"Minnesota","27",0
2019-11-30,"Mississippi","28",0
2019-11-30,"Missouri","29",0
2019-11-30,"Montana","30",0
2019-11-30,"Nebraska","31",0
2019-11-30,"Nevada","32",0
2019-11-30,"New Hampshire","33",0
2019-11-30,"New Jersey","34",0
2019-11-30,"New Mexico","35",0
2019-11-30,"North Carolina","37",0
2019-11-30,"North Dakota","38",0
2019-11-30,"Ohio","39",0
2019-11-30,"Oklahoma","40",0
2019-11-30,"Oregon","41",0
2019-11-30,"Pennsylvania","42",0
2019-11-30,"Rhode Island","44",0
2019-11-30,"South Carolina","45",0
2019-11-30,"South Dakota","46",0
2019-11-30,"Tennessee","47",0
2019-11-30,"Texas","48",0
2019-11-30,"Utah","49",0
2019-11-30,"Vermont","50",0
2019-11-30,"Virginia","51",0
2019-11-30,"Washington","53",0
2019-11-30,"West Virginia","54",0
2019-11-30,"Wisconsin","55",0
2019-11-30,"Wyoming","56",0
2019-11-30,"New York","36",0
2019-11-30,"US","US",0
2019-12-07,"Alabama","01",0
2019-12-07,"Alaska","02",0
2019-12-07,"Arizona","04",0
2019-12-07,"Arkansas","05",0
2019-12-07,"California","06",0
2019-12-07,"Colorado","08",0
2019-12-07,"Connecticut","09",0
2019-12-07,"Delaware","10",0
2019-12-07,"District of Columbia","11",0
2019-12-07,"Florida","12",0
2019-12-07,"Georgia","13",0
2019-12-07,"Hawaii","15",0
2019-12-07,"Idaho","16",0
2019-12-07,"Illinois","17",0
2019-12-07,"Indiana","18",0
2019-12-07,"Iowa","19",0
2019-12-07,"Kansas","20",0
2019-12-07,"Kentucky","21",0
2019-12-07,"Louisiana","22",0
2019-12-07,"Maine","23",0
2019-12-07,"Maryland","24",0
2019-12-07,"Massachusetts","25",0
2019-12-07,"Michigan","26",0
2019-12-07,"Minnesota","27",0
2019-12-07,"Mississippi","28",0
2019-12-07,"Missouri","29",0
2019-12-07,"Montana","30",0
2019-12-07,"Nebraska","31",0
2019-12-07,"Nevada","32",0
2019-12-07,"New Hampshire","33",0
2019-12-07,"New Jersey","34",0
2019-12-07,"New Mexico","35",0
2019-12-07,"North Carolina","37",0
2019-12-07,"North Dakota","38",0
2019-12-07,"Ohio","39",0
2019-12-07,"Oklahoma","40",0
2019-12-07,"Oregon","41",0
2019-12-07,"Pennsylvania","42",0
2019-12-07,"Rhode Island","44",0
2019-12-07,"South Carolina","45",0
2019-12-07,"South Dakota","46",0
2019-12-07,"Tennessee","47",0
2019-12-07,"Texas","48",0
2019-12-07,"Utah","49",0
2019-12-07,"Vermont","50",0
2019-12-07,"Virginia","51",0
2019-12-07,"Washington","53",0
2019-12-07,"West Virginia","54",0
2019-12-07,"Wisconsin","55",0
2019-12-07,"Wyoming","56",0
2019-12-07,"New York","36",0
2019-12-07,"US","US",0
2019-12-14,"Alabama","01",0
2019-12-14,"Alaska","02",0
2019-12-14,"Arizona","04",0
2019-12-14,"Arkansas","05",0
2019-12-14,"California","06",0
2019-12-14,"Colorado","08",0
2019-12-14,"Connecticut","09",0
2019-12-14,"Delaware","10",0
2019-12-14,"District of Columbia","11",0
2019-12-14,"Florida","12",0
2019-12-14,"Georgia","13",0
2019-12-14,"Hawaii","15",0
2019-12-14,"Idaho","16",0
2019-12-14,"Illinois","17",0
2019-12-14,"Indiana","18",0
2019-12-14,"Iowa","19",0
2019-12-14,"Kansas","20",0
2019-12-14,"Kentucky","21",0
2019-12-14,"Louisiana","22",0
2019-12-14,"Maine","23",0
2019-12-14,"Maryland","24",0
2019-12-14,"Massachusetts","25",0
2019-12-14,"Michigan","26",0
2019-12-14,"Minnesota","27",0
2019-12-14,"Mississippi","28",0
2019-12-14,"Missouri","29",0
2019-12-14,"Montana","30",0
2019-12-14,"Nebraska","31",0
2019-12-14,"Nevada","32",0
2019-12-14,"New Hampshire","33",0
2019-12-14,"New Jersey","34",0
2019-12-14,"New Mexico","35",0
2019-12-14,"North Carolina","37",0
2019-12-14,"North Dakota","38",0
2019-12-14,"Ohio","39",0
2019-12-14,"Oklahoma","40",0
2019-12-14,"Oregon","41",0
2019-12-14,"Pennsylvania","42",0
2019-12-14,"Rhode Island","44",0
2019-12-14,"South Carolina","45",0
2019-12-14,"South Dakota","46",0
2019-12-14,"Tennessee","47",0
2019-12-14,"Texas","48",0
2019-12-14,"Utah","49",0
2019-12-14,"Vermont","50",0
2019-12-14,"Virginia","51",0
2019-12-14,"Washington","53",0
2019-12-14,"West Virginia","54",0
2019-12-14,"Wisconsin","55",0
2019-12-14,"Wyoming","56",0
2019-12-14,"New York","36",0
2019-12-14,"US","US",0
2019-12-21,"Alabama","01",0
2019-12-21,"Alaska","02",0
2019-12-21,"Arizona","04",0
2019-12-21,"Arkansas","05",0
2019-12-21,"California","06",0
2019-12-21,"Colorado","08",0
2019-12-21,"Connecticut","09",0
2019-12-21,"Delaware","10",0
2019-12-21,"District of Columbia","11",0
2019-12-21,"Florida","12",0
2019-12-21,"Georgia","13",0
2019-12-21,"Hawaii","15",0
2019-12-21,"Idaho","16",0
2019-12-21,"Illinois","17",0
2019-12-21,"Indiana","18",0
2019-12-21,"Iowa","19",0
2019-12-21,"Kansas","20",0
2019-12-21,"Kentucky","21",0
2019-12-21,"Louisiana","22",0
2019-12-21,"Maine","23",0
2019-12-21,"Maryland","24",0
2019-12-21,"Massachusetts","25",0
2019-12-21,"Michigan","26",0
2019-12-21,"Minnesota","27",0
2019-12-21,"Mississippi","28",0
2019-12-21,"Missouri","29",0
2019-12-21,"Montana","30",0
2019-12-21,"Nebraska","31",0
2019-12-21,"Nevada","32",0
2019-12-21,"New Hampshire","33",0
2019-12-21,"New Jersey","34",0
2019-12-21,"New Mexico","35",0
2019-12-21,"North Carolina","37",0
2019-12-21,"North Dakota","38",0
2019-12-21,"Ohio","39",0
2019-12-21,"Oklahoma","40",0
2019-12-21,"Oregon","41",0
2019-12-21,"Pennsylvania","42",0
2019-12-21,"Rhode Island","44",0
2019-12-21,"South Carolina","45",0
2019-12-21,"South Dakota","46",0
2019-12-21,"Tennessee","47",0
2019-12-21,"Texas","48",0
2019-12-21,"Utah","49",0
2019-12-21,"Vermont","50",0
2019-12-21,"Virginia","51",0
2019-12-21,"Washington","53",0
2019-12-21,"West Virginia","54",0
2019-12-21,"Wisconsin","55",0
2019-12-21,"Wyoming","56",0
2019-12-21,"New York","36",0
2019-12-21,"US","US",0
2019-12-28,"Alabama","01",0
2019-12-28,"Alaska","02",0
2019-12-28,"Arizona","04",0
2019-12-28,"Arkansas","05",0
2019-12-28,"California","06",0
2019-12-28,"Colorado","08",0
2019-12-28,"Connecticut","09",0
2019-12-28,"Delaware","10",0
2019-12-28,"District of Columbia","11",0
2019-12-28,"Florida","12",0
2019-12-28,"Georgia","13",0
2019-12-28,"Hawaii","15",0
2019-12-28,"Idaho","16",0
2019-12-28,"Illinois","17",0
2019-12-28,"Indiana","18",0
2019-12-28,"Iowa","19",0
2019-12-28,"Kansas","20",0
2019-12-28,"Kentucky","21",0
2019-12-28,"Louisiana","22",0
2019-12-28,"Maine","23",0
2019-12-28,"Maryland","24",0
2019-12-28,"Massachusetts","25",0
2019-12-28,"Michigan","26",0
2019-12-28,"Minnesota","27",0
2019-12-28,"Mississippi","28",0
2019-12-28,"Missouri","29",0
2019-12-28,"Montana","30",0
2019-12-28,"Nebraska","31",0
2019-12-28,"Nevada","32",0
2019-12-28,"New Hampshire","33",0
2019-12-28,"New Jersey","34",0
2019-12-28,"New Mexico","35",0
2019-12-28,"North Carolina","37",0
2019-12-28,"North Dakota","38",0
2019-12-28,"Ohio","39",0
2019-12-28,"Oklahoma","40",0
2019-12-28,"Oregon","41",0
2019-12-28,"Pennsylvania","42",0
2019-12-28,"Rhode Island","44",0
2019-12-28,"South Carolina","45",0
2019-12-28,"South Dakota","46",0
2019-12-28,"Tennessee","47",0
2019-12-28,"Texas","48",0
2019-12-28,"Utah","49",0
2019-12-28,"Vermont","50",0
2019-12-28,"Virginia","51",0
2019-12-28,"Washington","53",0
2019-12-28,"West Virginia","54",0
2019-12-28,"Wisconsin","55",0
2019-12-28,"Wyoming","56",0
2019-12-28,"New York","36",0
2019-12-28,"US","US",0
2020-01-04,"Alabama","01",0
2020-01-04,"Alaska","02",0
2020-01-04,"Arizona","04",0
2020-01-04,"Arkansas","05",0
2020-01-04,"California","06",0
2020-01-04,"Colorado","08",0
2020-01-04,"Connecticut","09",0
2020-01-04,"Delaware","10",0
2020-01-04,"District of Columbia","11",0
2020-01-04,"Florida","12",0
2020-01-04,"Georgia","13",0
2020-01-04,"Hawaii","15",0
2020-01-04,"Idaho","16",0
2020-01-04,"Illinois","17",0
2020-01-04,"Indiana","18",0
2020-01-04,"Iowa","19",0
2020-01-04,"Kansas","20",0
2020-01-04,"Kentucky","21",0
2020-01-04,"Louisiana","22",0
2020-01-04,"Maine","23",0
2020-01-04,"Maryland","24",0
2020-01-04,"Massachusetts","25",0
2020-01-04,"Michigan","26",0
2020-01-04,"Minnesota","27",0
2020-01-04,"Mississippi","28",0
2020-01-04,"Missouri","29",0
2020-01-04,"Montana","30",0
2020-01-04,"Nebraska","31",0
2020-01-04,"Nevada","32",0
2020-01-04,"New Hampshire","33",0
2020-01-04,"New Jersey","34",0
2020-01-04,"New Mexico","35",0
2020-01-04,"North Carolina","37",0
2020-01-04,"North Dakota","38",0
2020-01-04,"Ohio","39",0
2020-01-04,"Oklahoma","40",0
2020-01-04,"Oregon","41",0
2020-01-04,"Pennsylvania","42",0
2020-01-04,"Rhode Island","44",0
2020-01-04,"South Carolina","45",0
2020-01-04,"South Dakota","46",0
2020-01-04,"Tennessee","47",0
2020-01-04,"Texas","48",0
2020-01-04,"Utah","49",0
2020-01-04,"Vermont","50",0
2020-01-04,"Virginia","51",0
2020-01-04,"Washington","53",0
2020-01-04,"West Virginia","54",0
2020-01-04,"Wisconsin","55",0
2020-01-04,"Wyoming","56",0
2020-01-04,"New York","36",0
2020-01-04,"US","US",0
2020-01-11,"Alabama","01",0
2020-01-11,"Alaska","02",0
2020-01-11,"Arizona","04",0
2020-01-11,"Arkansas","05",0
2020-01-11,"California","06",0
2020-01-11,"Colorado","08",0
2020-01-11,"Connecticut","09",0
2020-01-11,"Delaware","10",0
2020-01-11,"District of Columbia","11",0
2020-01-11,"Florida","12",0
2020-01-11,"Georgia","13",0
2020-01-11,"Hawaii","15",0
2020-01-11,"Idaho","16",0
2020-01-11,"Illinois","17",0
2020-01-11,"Indiana","18",0
2020-01-11,"Iowa","19",0
2020-01-11,"Kansas","20",1
2020-01-11,"Kentucky","21",0
2020-01-11,"Louisiana","22",0
2020-01-11,"Maine","23",0
2020-01-11,"Maryland","24",0
2020-01-11,"Massachusetts","25",0
2020-01-11,"Michigan","26",0
2020-01-11,"Minnesota","27",0
2020-01-11,"Mississippi","28",0
2020-01-11,"Missouri","29",0
2020-01-11,"Montana","30",0
2020-01-11,"Nebraska","31",0
2020-01-11,"Nevada","32",0
2020-01-11,"New Hampshire","33",0
2020-01-11,"New Jersey","34",0
2020-01-11,"New Mexico","35",0
2020-01-11,"North Carolina","37",0
2020-01-11,"North Dakota","38",0
2020-01-11,"Ohio","39",0
2020-01-11,"Oklahoma","40",0
2020-01-11,"Oregon","41",0
2020-01-11,"Pennsylvania","42",0
2020-01-11,"Rhode Island","44",0
2020-01-11,"South Carolina","45",0
2020-01-11,"South Dakota","46",0
2020-01-11,"Tennessee","47",0
2020-01-11,"Texas","48",0
2020-01-11,"Utah","49",0
2020-01-11,"Vermont","50",0
2020-01-11,"Virginia","51",0
2020-01-11,"Washington","53",0
2020-01-11,"West Virginia","54",0
2020-01-11,"Wisconsin","55",0
2020-01-11,"Wyoming","56",0
2020-01-11,"New York","36",0
2020-01-11,"US","US",1
2020-01-18,"Alabama","01",0
2020-01-18,"Alaska","02",0
2020-01-18,"Arizona","04",0
2020-01-18,"Arkansas","05",0
2020-01-18,"California","06",1
2020-01-18,"Colorado","08",0
2020-01-18,"Connecticut","09",0
2020-01-18,"Delaware","10",0
2020-01-18,"District of Columbia","11",0
2020-01-18,"Florida","12",0
2020-01-18,"Georgia","13",0
2020-01-18,"Hawaii","15",0
2020-01-18,"Idaho","16",0
2020-01-18,"Illinois","17",0
2020-01-18,"Indiana","18",0
2020-01-18,"Iowa","19",0
2020-01-18,"Kansas","20",0
2020-01-18,"Kentucky","21",0
2020-01-18,"Louisiana","22",0
2020-01-18,"Maine","23",0
2020-01-18,"Maryland","24",0
2020-01-18,"Massachusetts","25",0
2020-01-18,"Michigan","26",0
2020-01-18,"Minnesota","27",0
2020-01-18,"Mississippi","28",0
2020-01-18,"Missouri","29",0
2020-01-18,"Montana","30",0
2020-01-18,"Nebraska","31",0
2020-01-18,"Nevada","32",0
2020-01-18,"New Hampshire","33",0
2020-01-18,"New Jersey","34",0
2020-01-18,"New Mexico","35",0
2020-01-18,"North Carolina","37",0
2020-01-18,"North Dakota","38",0
2020-01-18,"Ohio","39",0
2020-01-18,"Oklahoma","40",1
2020-01-18,"Oregon","41",0
2020-01-18,"Pennsylvania","42",0
2020-01-18,"Rhode Island","44",0
2020-01-18,"South Carolina","45",0
2020-01-18,"South Dakota","46",0
2020-01-18,"Tennessee","47",0
2020-01-18,"Texas","48",0
2020-01-18,"Utah","49",0
2020-01-18,"Vermont","50",0
2020-01-18,"Virginia","51",0
2020-01-18,"Washington","53",0
2020-01-18,"West Virginia","54",0
2020-01-18,"Wisconsin","55",0
2020-01-18,"Wyoming","56",0
2020-01-18,"New York","36",0
2020-01-18,"US","US",2
2020-01-25,"Alabama","01",1
2020-01-25,"Alaska","02",0
2020-01-25,"Arizona","04",0
2020-01-25,"Arkansas","05",0
2020-01-25,"California","06",0
2020-01-25,"Colorado","08",0
2020-01-25,"Connecticut","09",0
2020-01-25,"Delaware","10",0
2020-01-25,"District of Columbia","11",0
2020-01-25,"Florida","12",0
2020-01-25,"Georgia","13",0
2020-01-25,"Hawaii","15",0
2020-01-25,"Idaho","16",0
2020-01-25,"Illinois","17",0
2020-01-25,"Indiana","18",0
2020-01-25,"Iowa","19",0
2020-01-25,"Kansas","20",0
2020-01-25,"Kentucky","21",0
2020-01-25,"Louisiana","22",0
2020-01-25,"Maine","23",0
2020-01-25,"Maryland","24",0
2020-01-25,"Massachusetts","25",0
2020-01-25,"Michigan","26",0
2020-01-25,"Minnesota","27",0
2020-01-25,"Mississippi","28",0
2020-01-25,"Missouri","29",0
2020-01-25,"Montana","30",0
2020-01-25,"Nebraska","31",0
2020-01-25,"Nevada","32",0
2020-01-25,"New Hampshire","33",0
2020-01-25,"New Jersey","34",0
2020-01-25,"New Mexico","35",0
2020-01-25,"North Carolina","37",0
2020-01-25,"North Dakota","38",0
2020-01-25,"Ohio","39",0
