"time_value","fips","geo_value_fullname","age_group","value"
2021-01-16,"36","New York","0-130",18
2021-01-16,"37","North Carolina","0-130",24
2021-01-16,"38","North Dakota","0-130",2
2021-01-16,"69","Northern Mariana Islands","0-130",0
2021-01-16,"39","Ohio","0-130",7
2021-01-16,"40","Oklahoma","0-130",9
2021-01-16,"41","Oregon","0-130",0
2021-01-16,"42","Pennsylvania","0-130",19
2021-01-16,"72","Puerto Rico","0-130",20
2021-01-16,"44","Rhode Island","0-130",0
2021-01-16,"45","South Carolina","0-130",5
2021-01-16,"46","South Dakota","0-130",0
2021-01-16,"47","Tennessee","0-130",34
2021-01-16,"48","Texas","0-130",118
2021-01-16,"US","US","0-130",649
2021-01-16,"49","Utah","0-130",1
2021-01-16,"50","Vermont","0-130",0
2021-01-16,"78","Virgin Islands","0-130",0
2021-01-16,"51","Virginia","0-130",49
2021-01-16,"53","Washington","0-130",0
2021-01-16,"54","West Virginia","0-130",0
2021-01-16,"55","Wisconsin","0-130",1
2021-01-16,"56","Wyoming","0-130",12
2021-01-23,"01","Alabama","0-130",22
2021-01-23,"02","Alaska","0-130",0
2021-01-23,"04","Arizona","0-130",3
2021-01-23,"05","Arkansas","0-130",13
2021-01-23,"06","California","0-130",40
2021-01-23,"08","Colorado","0-130",5
2021-01-23,"09","Connecticut","0-130",0
2021-01-23,"11","District of Columbia","0-130",0
2021-01-23,"12","Florida","0-130",50
2021-01-23,"13","Georgia","0-130",25
2021-01-23,"66","Guam","0-130",0
2021-01-23,"15","Hawaii","0-130",0
2021-01-23,"16","Idaho","0-130",0
2021-01-23,"17","Illinois","0-130",1
2021-01-23,"18","Indiana","0-130",8
2021-01-23,"19","Iowa","0-130",1
2021-01-23,"20","Kansas","0-130",1
2021-01-23,"21","Kentucky","0-130",3
2021-01-23,"22","Louisiana","0-130",20
2021-01-23,"23","Maine","0-130",0
2021-01-23,"24","Maryland","0-130",3
2021-01-23,"25","Massachusetts","0-130",3
2021-01-23,"26","Michigan","0-130",6
2021-01-23,"27","Minnesota","0-130",0
2021-01-23,"28","Mississippi","0-130",14
2021-01-23,"29","Missouri","0-130",9
2021-01-23,"30","Montana","0-130",0
2021-01-23,"31","Nebraska","0-130",1
2021-01-23,"32","Nevada","0-130",2
2021-01-23,"33","New Hampshire","0-130",1
2021-01-23,"34","New Jersey","0-130",9
2021-01-23,"35","New Mexico","0-130",10
2021-01-23,"36","New York","0-130",19
2021-01-23,"37","North Carolina","0-130",4
2021-01-23,"38","North Dakota","0-130",0
2021-01-23,"69","Northern Mariana Islands","0-130",0
2021-01-23,"39","Ohio","0-130",6
2021-01-23,"40","Oklahoma","0-130",3
2021-01-23,"41","Oregon","0-130",0
2021-01-23,"42","Pennsylvania","0-130",21
2021-01-23,"72","Puerto Rico","0-130",15
2021-01-23,"44","Rhode Island","0-130",0
2021-01-23,"45","South Carolina","0-130",6
2021-01-23,"46","South Dakota","0-130",0
2021-01-23,"47","Tennessee","0-130",26
2021-01-23,"48","Texas","0-130",337
2021-01-23,"US","US","0-130",715
2021-01-23,"49","Utah","0-130",0
2021-01-23,"50","Vermont","0-130",0
2021-01-23,"78","Virgin Islands","0-130",0
2021-01-23,"51","Virginia","0-130",28
2021-01-23,"53","Washington","0-130",0
2021-01-23,"54","West Virginia","0-130",0
2021-01-23,"55","Wisconsin","0-130",0
2021-01-23,"56","Wyoming","0-130",0
2021-01-30,"01","Alabama","0-130",46
2021-01-30,"02","Alaska","0-130",0
2021-01-30,"04","Arizona","0-130",2
2021-01-30,"05","Arkansas","0-130",21
2021-01-30,"06","California","0-130",24
2021-01-30,"08","Colorado","0-130",5
2021-01-30,"09","Connecticut","0-130",0
2021-01-30,"11","District of Columbia","0-130",0
2021-01-30,"12","Florida","0-130",41
2021-01-30,"13","Georgia","0-130",33
2021-01-30,"66","Guam","0-130",0
2021-01-30,"15","Hawaii","0-130",0
2021-01-30,"16","Idaho","0-130",0
2021-01-30,"17","Illinois","0-130",1
2021-01-30,"18","Indiana","0-130",6
2021-01-30,"19","Iowa","0-130",3
2021-01-30,"20","Kansas","0-130",1
2021-01-30,"21","Kentucky","0-130",13
2021-01-30,"22","Louisiana","0-130",20
2021-01-30,"23","Maine","0-130",0
2021-01-30,"24","Maryland","0-130",4
2021-01-30,"25","Massachusetts","0-130",0
2021-01-30,"26","Michigan","0-130",3
2021-01-30,"27","Minnesota","0-130",12
2021-01-30,"28","Mississippi","0-130",14
2021-01-30,"29","Missouri","0-130",6
2021-01-30,"30","Montana","0-130",0
2021-01-30,"31","Nebraska","0-130",1
2021-01-30,"32","Nevada","0-130",5
2021-01-30,"33","New Hampshire","0-130",1
2021-01-30,"34","New Jersey","0-130",9
2021-01-30,"35","New Mexico","0-130",2
2021-01-30,"36","New York","0-130",23
2021-01-30,"37","North Carolina","0-130",10
2021-01-30,"38","North Dakota","0-130",1
2021-01-30,"69","Northern Mariana Islands","0-130",0
2021-01-30,"39","Ohio","0-130",8
2021-01-30,"40","Oklahoma","0-130",9
2021-01-30,"41","Oregon","0-130",0
2021-01-30,"42","Pennsylvania","0-130",11
2021-01-30,"72","Puerto Rico","0-130",26
2021-01-30,"44","Rhode Island","0-130",0
2021-01-30,"45","South Carolina","0-130",9
2021-01-30,"46","South Dakota","0-130",0
2021-01-30,"47","Tennessee","0-130",39
2021-01-30,"48","Texas","0-130",121
2021-01-30,"US","US","0-130",551
2021-01-30,"49","Utah","0-130",0
2021-01-30,"50","Vermont","0-130",0
2021-01-30,"78","Virgin Islands","0-130",0
2021-01-30,"51","Virginia","0-130",18
2021-01-30,"53","Washington","0-130",0
2021-01-30,"54","West Virginia","0-130",0
2021-01-30,"55","Wisconsin","0-130",3
2021-01-30,"56","Wyoming","0-130",0
2021-02-06,"01","Alabama","0-130",37
2021-02-06,"02","Alaska","0-130",0
2021-02-06,"04","Arizona","0-130",3
2021-02-06,"05","Arkansas","0-130",9
2021-02-06,"06","California","0-130",18
2021-02-06,"08","Colorado","0-130",2
2021-02-06,"09","Connecticut","0-130",0
2021-02-06,"11","District of Columbia","0-130",0
2021-02-06,"12","Florida","0-130",52
2021-02-06,"13","Georgia","0-130",16
2021-02-06,"66","Guam","0-130",3
2021-02-06,"15","Hawaii","0-130",0
2021-02-06,"16","Idaho","0-130",0
2021-02-06,"17","Illinois","0-130",8
2021-02-06,"18","Indiana","0-130",10
2021-02-06,"19","Iowa","0-130",2
2021-02-06,"20","Kansas","0-130",0
2021-02-06,"21","Kentucky","0-130",2
2021-02-06,"22","Louisiana","0-130",12
2021-02-06,"23","Maine","0-130",0
2021-02-06,"24","Maryland","0-130",0
2021-02-06,"25","Massachusetts","0-130",3
2021-02-06,"26","Michigan","0-130",2
2021-02-06,"27","Minnesota","0-130",0
2021-02-06,"28","Mississippi","0-130",10
2021-02-06,"29","Missouri","0-130",7
2021-02-06,"30","Montana","0-130",0
2021-02-06,"31","Nebraska","0-130",0
2021-02-06,"32","Nevada","0-130",2
2021-02-06,"33","New Hampshire","0-130",0
2021-02-06,"34","New Jersey","0-130",11
2021-02-06,"35","New Mexico","0-130",4
2021-02-06,"36","New York","0-130",20
2021-02-06,"37","North Carolina","0-130",4
2021-02-06,"38","North Dakota","0-130",0
2021-02-06,"69","Northern Mariana Islands","0-130",0
2021-02-06,"39","Ohio","0-130",6
2021-02-06,"40","Oklahoma","0-130",9
2021-02-06,"41","Oregon","0-130",0
2021-02-06,"42","Pennsylvania","0-130",10
2021-02-06,"72","Puerto Rico","0-130",16
2021-02-06,"44","Rhode Island","0-130",0
2021-02-06,"45","South Carolina","0-130",4
2021-02-06,"46","South Dakota","0-130",0
2021-02-06,"47","Tennessee","0-130",44
2021-02-06,"48","Texas","0-130",146
2021-02-06,"US","US","0-130",505
2021-02-06,"49","Utah","0-130",0
2021-02-06,"50","Vermont","0-130",1
2021-02-06,"78","Virgin Islands","0-130",0
2021-02-06,"51","Virginia","0-130",27
2021-02-06,"53","Washington","0-130",0
2021-02-06,"54","West Virginia","0-130",0
2021-02-06,"55","Wisconsin","0-130",5
2021-02-06,"56","Wyoming","0-130",0
2021-02-13,"01","Alabama","0-130",33
2021-02-13,"02","Alaska","0-130",0
2021-02-13,"04","Arizona","0-130",3
2021-02-13,"05","Arkansas","0-130",19
2021-02-13,"06","California","0-130",24
2021-02-13,"08","Colorado","0-130",1
2021-02-13,"09","Connecticut","0-130",0
2021-02-13,"11","District of Columbia","0-130",0
2021-02-13,"12","Florida","0-130",51
2021-02-13,"13","Georgia","0-130",30
2021-02-13,"66","Guam","0-130",1
2021-02-13,"15","Hawaii","0-130",0
2021-02-13,"16","Idaho","0-130",0
2021-02-13,"17","Illinois","0-130",1
2021-02-13,"18","Indiana","0-130",8
2021-02-13,"19","Iowa","0-130",1
2021-02-13,"20","Kansas","0-130",4
2021-02-13,"21","Kentucky","0-130",2
2021-02-13,"22","Louisiana","0-130",12
2021-02-13,"23","Maine","0-130",1
2021-02-13,"24","Maryland","0-130",1
2021-02-13,"25","Massachusetts","0-130",1
2021-02-13,"26","Michigan","0-130",0
2021-02-13,"27","Minnesota","0-130",0
2021-02-13,"28","Mississippi","0-130",9
2021-02-13,"29","Missouri","0-130",4
2021-02-13,"30","Montana","0-130",0
2021-02-13,"31","Nebraska","0-130",1
2021-02-13,"32","Nevada","0-130",0
2021-02-13,"33","New Hampshire","0-130",1
2021-02-13,"34","New Jersey","0-130",7
2021-02-13,"35","New Mexico","0-130",4
2021-02-13,"36","New York","0-130",13
2021-02-13,"37","North Carolina","0-130",3
2021-02-13,"38","North Dakota","0-130",0
2021-02-13,"69","Northern Mariana Islands","0-130",0
2021-02-13,"39","Ohio","0-130",9
2021-02-13,"40","Oklahoma","0-130",2
2021-02-13,"41","Oregon","0-130",1
2021-02-13,"42","Pennsylvania","0-130",18
2021-02-13,"72","Puerto Rico","0-130",13
2021-02-13,"44","Rhode Island","0-130",0
2021-02-13,"45","South Carolina","0-130",5
2021-02-13,"46","South Dakota","0-130",2
2021-02-13,"47","Tennessee","0-130",30
2021-02-13,"48","Texas","0-130",120
2021-02-13,"US","US","0-130",463
2021-02-13,"49","Utah","0-130",0
2021-02-13,"50","Vermont","0-130",0
2021-02-13,"78","Virgin Islands","0-130",0
2021-02-13,"51","Virginia","0-130",26
2021-02-13,"53","Washington","0-130",1
2021-02-13,"54","West Virginia","0-130",0
2021-02-13,"55","Wisconsin","0-130",1
2021-02-13,"56","Wyoming","0-130",0
2021-02-20,"01","Alabama","0-130",29
2021-02-20,"02","Alaska","0-130",0
2021-02-20,"04","Arizona","0-130",4
2021-02-20,"05","Arkansas","0-130",16
2021-02-20,"06","California","0-130",16
2021-02-20,"08","Colorado","0-130",1
2021-02-20,"09","Connecticut","0-130",0
2021-02-20,"11","District of Columbia","0-130",0
2021-02-20,"12","Florida","0-130",42
2021-02-20,"13","Georgia","0-130",33
2021-02-20,"66","Guam","0-130",0
2021-02-20,"15","Hawaii","0-130",0
2021-02-20,"16","Idaho","0-130",0
2021-02-20,"17","Illinois","0-130",1
2021-02-20,"18","Indiana","0-130",6
2021-02-20,"19","Iowa","0-130",4
2021-02-20,"20","Kansas","0-130",5
2021-02-20,"21","Kentucky","0-130",0
2021-02-20,"22","Louisiana","0-130",7
2021-02-20,"23","Maine","0-130",1
2021-02-20,"24","Maryland","0-130",1
2021-02-20,"25","Massachusetts","0-130",3
2021-02-20,"26","Michigan","0-130",1
2021-02-20,"27","Minnesota","0-130",5
2021-02-20,"28","Mississippi","0-130",15
2021-02-20,"29","Missouri","0-130",13
2021-02-20,"30","Montana","0-130",0
2021-02-20,"31","Nebraska","0-130",5
2021-02-20,"32","Nevada","0-130",5
2021-02-20,"33","New Hampshire","0-130",1
2021-02-20,"34","New Jersey","0-130",9
2021-02-20,"35","New Mexico","0-130",1
2021-02-20,"36","New York","0-130",21
2021-02-20,"37","North Carolina","0-130",8
2021-02-20,"38","North Dakota","0-130",0
2021-02-20,"69","Northern Mariana Islands","0-130",0
2021-02-20,"39","Ohio","0-130",12
2021-02-20,"40","Oklahoma","0-130",9
2021-02-20,"41","Oregon","0-130",0
2021-02-20,"42","Pennsylvania","0-130",9
2021-02-20,"72","Puerto Rico","0-130",16
2021-02-20,"44","Rhode Island","0-130",0
2021-02-20,"45","South Carolina","0-130",7
2021-02-20,"46","South Dakota","0-130",1
2021-02-20,"47","Tennessee","0-130",29
2021-02-20,"48","Texas","0-130",107
2021-02-20,"US","US","0-130",480
2021-02-20,"49","Utah","0-130",0
2021-02-20,"50","Vermont","0-130",0
2021-02-20,"78","Virgin Islands","0-130",0
2021-02-20,"51","Virginia","0-130",23
2021-02-20,"53","Washington","0-130",2
2021-02-20,"54","West Virginia","0-130",0
2021-02-20,"55","Wisconsin","0-130",12
2021-02-20,"56","Wyoming","0-130",0
2021-02-27,"01","Alabama","0-130",31
2021-02-27,"02","Alaska","0-130",0
2021-02-27,"04","Arizona","0-130",5
2021-02-27,"05","Arkansas","0-130",10
2021-02-27,"06","California","0-130",22
2021-02-27,"08","Colorado","0-130",0
2021-02-27,"09","Connecticut","0-130",0
2021-02-27,"11","District of Columbia","0-130",0
2021-02-27,"12","Florida","0-130",41
2021-02-27,"13","Georgia","0-130",18
2021-02-27,"66","Guam","0-130",1
2021-02-27,"15","Hawaii","0-130",0
2021-02-27,"16","Idaho","0-130",0
2021-02-27,"17","Illinois","0-130",2
2021-02-27,"18","Indiana","0-130",1
2021-02-27,"19","Iowa","0-130",0
2021-02-27,"20","Kansas","0-130",0
2021-02-27,"21","Kentucky","0-130",5
2021-02-27,"22","Louisiana","0-130",19
2021-02-27,"23","Maine","0-130",0
2021-02-27,"24","Maryland","0-130",1
2021-02-27,"25","Massachusetts","0-130",2
2021-02-27,"26","Michigan","0-130",4
2021-02-27,"27","Minnesota","0-130",8
2021-02-27,"28","Mississippi","0-130",7
2021-02-27,"29","Missouri","0-130",15
2021-02-27,"30","Montana","0-130",1
2021-02-27,"31","Nebraska","0-130",7
2021-02-27,"32","Nevada","0-130",6
2021-02-27,"33","New Hampshire","0-130",0
2021-02-27,"34","New Jersey","0-130",12
2021-02-27,"35","New Mexico","0-130",1
2021-02-27,"36","New York","0-130",10
2021-02-27,"37","North Carolina","0-130",8
2021-02-27,"38","North Dakota","0-130",0
2021-02-27,"69","Northern Mariana Islands","0-130",0
2021-02-27,"39","Ohio","0-130",11
2021-02-27,"40","Oklahoma","0-130",14
2021-02-27,"41","Oregon","0-130",1
2021-02-27,"42","Pennsylvania","0-130",14
2021-02-27,"72","Puerto Rico","0-130",17
2021-02-27,"44","Rhode Island","0-130",0
2021-02-27,"45","South Carolina","0-130",9
2021-02-27,"46","South Dakota","0-130",1
2021-02-27,"47","Tennessee","0-130",13
2021-02-27,"48","Texas","0-130",77
2021-02-27,"US","US","0-130",426
2021-02-27,"49","Utah","0-130",0
2021-02-27,"50","Vermont","0-130",0
2021-02-27,"78","Virgin Islands","0-130",0
2021-02-27,"51","Virginia","0-130",27
2021-02-27,"53","Washington","0-130",3
2021-02-27,"54","West Virginia","0-130",0
2021-02-27,"55","Wisconsin","0-130",2
2021-02-27,"56","Wyoming","0-130",0
2021-03-06,"01","Alabama","0-130",29
2021-03-06,"02","Alaska","0-130",0
2021-03-06,"04","Arizona","0-130",15
2021-03-06,"05","Arkansas","0-130",10
2021-03-06,"06","California","0-130",14
2021-03-06,"08","Colorado","0-130",8
2021-03-06,"09","Connecticut","0-130",0
2021-03-06,"11","District of Columbia","0-130",0
2021-03-06,"12","Florida","0-130",43
2021-03-06,"13","Georgia","0-130",12
2021-03-06,"66","Guam","0-130",0
2021-03-06,"15","Hawaii","0-130",0
2021-03-06,"16","Idaho","0-130",0
2021-03-06,"17","Illinois","0-130",2
2021-03-06,"18","Indiana","0-130",3
2021-03-06,"19","Iowa","0-130",0
2021-03-06,"20","Kansas","0-130",0
2021-03-06,"21","Kentucky","0-130",15
2021-03-06,"22","Louisiana","0-130",8
2021-03-06,"23","Maine","0-130",2
2021-03-06,"24","Maryland","0-130",1
2021-03-06,"25","Massachusetts","0-130",2
2021-03-06,"26","Michigan","0-130",3
2021-03-06,"27","Minnesota","0-130",18
2021-03-06,"28","Mississippi","0-130",13
2021-03-06,"29","Missouri","0-130",5
2021-03-06,"30","Montana","0-130",0
2021-03-06,"31","Nebraska","0-130",4
2021-03-06,"32","Nevada","0-130",0
2021-03-06,"33","New Hampshire","0-130",0
2021-03-06,"34","New Jersey","0-130",5
2021-03-06,"35","New Mexico","0-130",1
2021-03-06,"36","New York","0-130",14
2021-03-06,"37","North Carolina","0-130",4
2021-03-06,"38","North Dakota","0-130",0
2021-03-06,"69","Northern Mariana Islands","0-130",0
2021-03-06,"39","Ohio","0-130",12
2021-03-06,"40","Oklahoma","0-130",10
2021-03-06,"41","Oregon","0-130",0
2021-03-06,"42","Pennsylvania","0-130",5
2021-03-06,"72","Puerto Rico","0-130",30
2021-03-06,"44","Rhode Island","0-130",0
2021-03-06,"45","South Carolina","0-130",6
2021-03-06,"46","South Dakota","0-130",0
2021-03-06,"47","Tennessee","0-130",22
2021-03-06,"48","Texas","0-130",81
2021-03-06,"US","US","0-130",436
2021-03-06,"49","Utah","0-130",0
2021-03-06,"50","Vermont","0-130",0
2021-03-06,"78","Virgin Islands","0-130",0
2021-03-06,"51","Virginia","0-130",33
2021-03-06,"53","Washington","0-130",5
2021-03-06,"54","West Virginia","0-130",0
2021-03-06,"55","Wisconsin","0-130",1
2021-03-06,"56","Wyoming","0-130",0
2021-03-13,"01","Alabama","0-130",23
2021-03-13,"02","Alaska","0-130",0
2021-03-13,"04","Arizona","0-130",0
2021-03-13,"05","Arkansas","0-130",21
2021-03-13,"06","California","0-130",14
2021-03-13,"08","Colorado","0-130",2
2021-03-13,"09","Connecticut","0-130",0
2021-03-13,"11","District of Columbia","0-130",0
2021-03-13,"12","Florida","0-130",25
2021-03-13,"13","Georgia","0-130",14
2021-03-13,"66","Guam","0-130",0
2021-03-13,"15","Hawaii","0-130",0
2021-03-13,"16","Idaho","0-130",1
2021-03-13,"17","Illinois","0-130",0
2021-03-13,"18","Indiana","0-130",3
2021-03-13,"19","Iowa","0-130",2
2021-03-13,"20","Kansas","0-130",6
2021-03-13,"21","Kentucky","0-130",12
2021-03-13,"22","Louisiana","0-130",11
2021-03-13,"23","Maine","0-130",0
2021-03-13,"24","Maryland","0-130",3
2021-03-13,"25","Massachusetts","0-130",5
2021-03-13,"26","Michigan","0-130",2
2021-03-13,"27","Minnesota","0-130",8
2021-03-13,"28","Mississippi","0-130",18
2021-03-13,"29","Missouri","0-130",2
2021-03-13,"30","Montana","0-130",0
2021-03-13,"31","Nebraska","0-130",5
2021-03-13,"32","Nevada","0-130",13
2021-03-13,"33","New Hampshire","0-130",0
2021-03-13,"34","New Jersey","0-130",10
2021-03-13,"35","New Mexico","0-130",0
2021-03-13,"36","New York","0-130",17
2021-03-13,"37","North Carolina","0-130",5
2021-03-13,"38","North Dakota","0-130",0
2021-03-13,"69","Northern Mariana Islands","0-130",0
2021-03-13,"39","Ohio","0-130",7
2021-03-13,"40","Oklahoma","0-130",3
2021-03-13,"41","Oregon","0-130",0
2021-03-13,"42","Pennsylvania","0-130",11
2021-03-13,"72","Puerto Rico","0-130",36
2021-03-13,"44","Rhode Island","0-130",0
2021-03-13,"45","South Carolina","0-130",7
2021-03-13,"46","South Dakota","0-130",0
2021-03-13,"47","Tennessee","0-130",32
2021-03-13,"48","Texas","0-130",120
2021-03-13,"US","US","0-130",454
2021-03-13,"49","Utah","0-130",0
2021-03-13,"50","Vermont","0-130",0
2021-03-13,"78","Virgin Islands","0-130",0
2021-03-13,"51","Virginia","0-130",12
2021-03-13,"53","Washington","0-130",1
2021-03-13,"54","West Virginia","0-130",1
2021-03-13,"55","Wisconsin","0-130",1
2021-03-13,"56","Wyoming","0-130",1
2021-03-20,"01","Alabama","0-130",28
2021-03-20,"02","Alaska","0-130",0
2021-03-20,"04","Arizona","0-130",4
2021-03-20,"05","Arkansas","0-130",13
2021-03-20,"06","California","0-130",10
2021-03-20,"08","Colorado","0-130",0
2021-03-20,"09","Connecticut","0-130",0
2021-03-20,"11","District of Columbia","0-130",0
2021-03-20,"12","Florida","0-130",55
2021-03-20,"13","Georgia","0-130",39
2021-03-20,"66","Guam","0-130",0
2021-03-20,"15","Hawaii","0-130",0
2021-03-20,"16","Idaho","0-130",2
2021-03-20,"17","Illinois","0-130",0
2021-03-20,"18","Indiana","0-130",3
2021-03-20,"19","Iowa","0-130",0
2021-03-20,"20","Kansas","0-130",0
2021-03-20,"21","Kentucky","0-130",2
2021-03-20,"22","Louisiana","0-130",1
2021-03-20,"23","Maine","0-130",1
2021-03-20,"24","Maryland","0-130",0
2021-03-20,"25","Massachusetts","0-130",5
2021-03-20,"26","Michigan","0-130",0
2021-03-20,"27","Minnesota","0-130",0
2021-03-20,"28","Mississippi","0-130",10
2021-03-20,"29","Missouri","0-130",2
2021-03-20,"30","Montana","0-130",0
2021-03-20,"31","Nebraska","0-130",0
2021-03-20,"32","Nevada","0-130",2
2021-03-20,"33","New Hampshire","0-130",0
2021-03-20,"34","New Jersey","0-130",11
2021-03-20,"35","New Mexico","0-130",1
2021-03-20,"36","New York","0-130",11
2021-03-20,"37","North Carolina","0-130",6
2021-03-20,"38","North Dakota","0-130",0
2021-03-20,"69","Northern Mariana Islands","0-130",0
2021-03-20,"39","Ohio","0-130",5
2021-03-20,"40","Oklahoma","0-130",5
2021-03-20,"41","Oregon","0-130",0
2021-03-20,"42","Pennsylvania","0-130",9
2021-03-20,"72","Puerto Rico","0-130",44
2021-03-20,"44","Rhode Island","0-130",0
2021-03-20,"45","South Carolina","0-130",3
2021-03-20,"46","South Dakota","0-130",0
2021-03-20,"47","Tennessee","0-130",24
2021-03-20,"48","Texas","0-130",49
2021-03-20,"US","US","0-130",376
2021-03-20,"49","Utah","0-130",0
2021-03-20,"50","Vermont","0-130",0
2021-03-20,"78","Virgin Islands","0-130",0
2021-03-20,"51","Virginia","0-130",25
2021-03-20,"53","Washington","0-130",3
2021-03-20,"54","West Virginia","0-130",0
2021-03-20,"55","Wisconsin","0-130",2
2021-03-20,"56","Wyoming","0-130",1
2021-03-27,"01","Alabama","0-130",18
2021-03-27,"02","Alaska","0-130",0
2021-03-27,"04","Arizona","0-130",3
2021-03-27,"05","Arkansas","0-130",14
2021-03-27,"06","California","0-130",16
2021-03-27,"08","Colorado","0-130",1
2021-03-27,"09","Connecticut","0-130",0
2021-03-27,"11","District of Columbia","0-130",0
2021-03-27,"12","Florida","0-130",49
2021-03-27,"13","Georgia","0-130",26
2021-03-27,"66","Guam","0-130",0
2021-03-27,"15","Hawaii","0-130",0
2021-03-27,"16","Idaho","0-130",1
2021-03-27,"17","Illinois","0-130",2
